,sensitivity,JF,method,experiment,subject_idx
656,99.10313901345292,71.42857142857143,Hamilton,jogging,16
657,99.55156950672645,55.42296473084063,Pan_Tompkins,jogging,16
658,98.20627802690582,99.2874109263658,WQRS,jogging,16
659,100.0,100.0,Elgendi_et_al,sitting,17
660,100.0,100.0,Matched_filter,sitting,17
661,99.28057553956835,100.0,Wavelet_transform,sitting,17
662,90.64748201438849,96.69421487603306,Engzee,sitting,17
663,100.0,71.42857142857143,Christov,sitting,17
664,74.10071942446042,100.0,Hamilton,sitting,17
665,99.28057553956835,100.0,Pan_Tompkins,sitting,17
666,100.0,71.42857142857143,WQRS,sitting,17
667,100.0,100.0,Elgendi_et_al,maths,17
668,99.32432432432432,100.0,Matched_filter,maths,17
669,100.0,71.42857142857144,Wavelet_transform,maths,17
670,95.27027027027027,100.0,Engzee,maths,17
671,100.0,71.42857142857143,Christov,maths,17
672,99.32432432432432,100.0,Hamilton,maths,17
673,100.0,100.0,Pan_Tompkins,maths,17
674,100.0,100.0,WQRS,maths,17
675,99.40476190476191,100.0,Elgendi_et_al,walking,17
676,99.40476190476191,100.0,Matched_filter,walking,17
677,98.80952380952381,55.55555555555557,Wavelet_transform,walking,17
678,52.38095238095239,70.042194092827,Engzee,walking,17
679,100.0,100.0,Christov,walking,17
680,97.02380952380952,83.33333333333334,Hamilton,walking,17
681,100.0,71.42857142857143,Pan_Tompkins,walking,17
682,100.0,100.0,WQRS,walking,17
683,99.34640522875817,100.0,Elgendi_et_al,hand_bike,17
684,99.34640522875817,100.0,Matched_filter,hand_bike,17
685,98.69281045751634,71.42857142857143,Wavelet_transform,hand_bike,17
686,49.673202614379086,67.61904761904762,Engzee,hand_bike,17
687,99.34640522875817,71.42857142857143,Christov,hand_bike,17
688,99.34640522875817,100.0,Hamilton,hand_bike,17
689,99.34640522875817,71.4285714285714,Pan_Tompkins,hand_bike,17
690,99.34640522875817,100.0,WQRS,hand_bike,17
691,99.5575221238938,100.0,Elgendi_et_al,jogging,17
692,98.67256637168141,100.0,Matched_filter,jogging,17
693,99.5575221238938,45.45454545454545,Wavelet_transform,jogging,17
694,7.52212389380531,13.215859030837004,Engzee,jogging,17
695,99.5575221238938,71.42857142857143,Christov,jogging,17
696,97.34513274336283,71.42857142857143,Hamilton,jogging,17
697,99.11504424778761,71.4285714285714,Pan_Tompkins,jogging,17
698,98.67256637168141,100.0,WQRS,jogging,17
699,100.0,100.0,Elgendi_et_al,sitting,18
700,100.0,100.0,Matched_filter,sitting,18
701,99.21259842519686,55.55555555555556,Wavelet_transform,sitting,18
702,100.0,100.0,Engzee,sitting,18
703,99.21259842519686,71.42857142857143,Christov,sitting,18
704,99.21259842519686,100.0,Hamilton,sitting,18
705,100.0,100.0,Pan_Tompkins,sitting,18
706,100.0,47.901653242899535,WQRS,sitting,18
707,100.0,100.0,Elgendi_et_al,maths,18
708,98.68421052631578,100.0,Matched_filter,maths,18
709,99.3421052631579,26.31578947368421,Wavelet_transform,maths,18
710,99.3421052631579,100.0,Engzee,maths,18
711,100.0,83.33333333333334,Christov,maths,18
712,96.05263157894737,100.0,Hamilton,maths,18
713,100.0,71.42857142857143,Pan_Tompkins,maths,18
714,99.3421052631579,52.01658499811535,WQRS,maths,18
715,100.0,100.0,Elgendi_et_al,walking,18
716,99.28571428571429,100.0,Matched_filter,walking,18
717,98.57142857142858,31.25,Wavelet_transform,walking,18
718,97.14285714285714,98.79518072289156,Engzee,walking,18
719,75.71428571428571,24.901185770750985,Christov,walking,18
720,99.28571428571429,71.42857142857143,Hamilton,walking,18
721,98.57142857142858,71.42857142857143,Pan_Tompkins,walking,18
722,100.0,51.42857142857142,WQRS,walking,18
723,95.2755905511811,70.1863354037267,Elgendi_et_al,hand_bike,18
724,100.0,73.13915857605178,Matched_filter,hand_bike,18
725,100.0,38.46153846153847,Wavelet_transform,hand_bike,18
726,79.52755905511812,79.42238267148014,Engzee,hand_bike,18
727,65.35433070866141,10.235507246376812,Christov,hand_bike,18
728,100.0,71.42857142857143,Hamilton,hand_bike,18
729,100.0,45.25430516619944,Pan_Tompkins,hand_bike,18
730,99.21259842519686,48.76996115666811,WQRS,hand_bike,18
731,99.00990099009901,99.47089947089947,Elgendi_et_al,jogging,18
732,98.51485148514851,71.23910572186433,Matched_filter,jogging,18
733,99.5049504950495,55.40819333922782,Wavelet_transform,jogging,18
734,90.0990099009901,85.92233009708737,Engzee,jogging,18
735,99.5049504950495,70.67669172932331,Christov,jogging,18
736,94.05940594059405,70.86317376554844,Hamilton,jogging,18
737,99.5049504950495,55.40819333922782,Pan_Tompkins,jogging,18
738,98.01980198019803,68.86446886446886,WQRS,jogging,18
739,100.0,100.0,Elgendi_et_al,sitting,19
740,98.66666666666667,100.0,Matched_filter,sitting,19
741,99.33333333333333,71.42857142857143,Wavelet_transform,sitting,19
742,99.33333333333333,100.0,Engzee,sitting,19
743,100.0,100.0,Christov,sitting,19
744,100.0,71.42857142857143,Hamilton,sitting,19
745,99.33333333333333,71.42857142857143,Pan_Tompkins,sitting,19
746,92.0,82.71604938271605,WQRS,sitting,19
747,99.4186046511628,100.0,Elgendi_et_al,maths,19
748,97.09302325581395,99.36305732484077,Matched_filter,maths,19
749,99.4186046511628,45.45454545454545,Wavelet_transform,maths,19
750,99.4186046511628,100.0,Engzee,maths,19
751,99.4186046511628,100.0,Christov,maths,19
752,95.34883720930233,71.42857142857143,Hamilton,maths,19
753,99.4186046511628,55.55555555555556,Pan_Tompkins,maths,19
754,91.86046511627907,98.71794871794873,WQRS,maths,19
755,100.0,100.0,Elgendi_et_al,walking,19
756,98.30508474576271,99.6923076923077,Matched_filter,walking,19
757,100.0,71.42857142857143,Wavelet_transform,walking,19
758,98.87005649717514,100.0,Engzee,walking,19
759,100.0,100.0,Christov,walking,19
760,98.87005649717514,100.0,Hamilton,walking,19
761,100.0,100.0,Pan_Tompkins,walking,19
762,92.65536723163842,99.07120743034056,WQRS,walking,19
763,94.40993788819875,98.32775919732441,Elgendi_et_al,hand_bike,19
764,85.71428571428571,66.66666666666667,Matched_filter,hand_bike,19
765,100.0,38.46153846153846,Wavelet_transform,hand_bike,19
766,89.44099378881988,87.34939759036145,Engzee,hand_bike,19
767,94.40993788819875,51.041666666666664,Christov,hand_bike,19
768,93.7888198757764,70.46979865771812,Hamilton,hand_bike,19
769,99.37888198757764,33.108108108108105,Pan_Tompkins,hand_bike,19
770,86.95652173913044,63.25301204819277,WQRS,hand_bike,19
771,98.49624060150376,99.80119284294234,Elgendi_et_al,jogging,19
772,97.74436090225564,71.2865663163874,Matched_filter,jogging,19
773,99.62406015037594,35.714285714285715,Wavelet_transform,jogging,19
774,92.85714285714286,97.59036144578313,Engzee,jogging,19
775,99.24812030075188,70.03348214285714,Christov,jogging,19
776,97.74436090225564,71.2865663163874,Hamilton,jogging,19
777,98.87218045112782,71.42857142857143,Pan_Tompkins,jogging,19
778,92.4812030075188,70.42253521126761,WQRS,jogging,19
779,100.0,100.0,Elgendi_et_al,sitting,20
780,100.0,100.0,Matched_filter,sitting,20
781,100.0,45.45454545454546,Wavelet_transform,sitting,20
782,98.83040935672514,100.0,Engzee,sitting,20
783,100.0,100.0,Christov,sitting,20
784,95.32163742690058,100.0,Hamilton,sitting,20
785,100.0,71.42857142857143,Pan_Tompkins,sitting,20
786,100.0,100.0,WQRS,sitting,20
787,98.9247311827957,100.0,Elgendi_et_al,maths,20
788,96.7741935483871,100.0,Matched_filter,maths,20
789,100.0,33.33333333333333,Wavelet_transform,maths,20
790,98.38709677419355,99.70845481049562,Engzee,maths,20
791,99.46236559139786,98.56733524355302,Christov,maths,20
792,100.0,100.0,Hamilton,maths,20
793,100.0,71.42857142857143,Pan_Tompkins,maths,20
794,96.7741935483871,99.71014492753623,WQRS,maths,20
795,99.47916666666666,100.0,Elgendi_et_al,walking,20
796,97.91666666666666,100.0,Matched_filter,walking,20
797,99.47916666666666,55.55555555555556,Wavelet_transform,walking,20
798,95.83333333333334,98.28571428571429,Engzee,walking,20
799,99.47916666666666,71.42857142857143,Christov,walking,20
800,96.875,100.0,Hamilton,walking,20
801,99.47916666666666,55.55555555555556,Pan_Tompkins,walking,20
802,98.95833333333334,71.42857142857143,WQRS,walking,20
803,99.4475138121547,100.0,Elgendi_et_al,hand_bike,20
804,98.34254143646409,99.69969969969969,Matched_filter,hand_bike,20
805,98.89502762430939,33.33333333333333,Wavelet_transform,hand_bike,20
806,93.92265193370166,98.7878787878788,Engzee,hand_bike,20
807,99.4475138121547,100.0,Christov,hand_bike,20
808,99.4475138121547,100.0,Hamilton,hand_bike,20
809,98.89502762430939,55.55555555555556,Pan_Tompkins,hand_bike,20
810,99.4475138121547,100.0,WQRS,hand_bike,20
811,99.22779922779922,100.0,Elgendi_et_al,jogging,20
812,97.2972972972973,100.0,Matched_filter,jogging,20
813,100.0,38.46153846153846,Wavelet_transform,jogging,20
814,94.20849420849422,97.7035490605428,Engzee,jogging,20
815,100.0,71.42857142857143,Christov,jogging,20
816,100.0,71.42857142857143,Hamilton,jogging,20
817,100.0,45.45454545454545,Pan_Tompkins,jogging,20
818,98.84169884169884,71.42857142857143,WQRS,jogging,20
819,99.3006993006993,100.0,Elgendi_et_al,sitting,21
820,100.0,100.0,Matched_filter,sitting,21
821,100.0,71.42857142857143,Wavelet_transform,sitting,21
822,99.3006993006993,71.42857142857143,Christov,sitting,21
823,100.0,100.0,Hamilton,sitting,21
824,100.0,71.42857142857143,Pan_Tompkins,sitting,21
825,95.1048951048951,100.0,WQRS,sitting,21
826,99.3103448275862,100.0,Elgendi_et_al,maths,21
827,99.3103448275862,100.0,Matched_filter,maths,21
828,100.0,71.42857142857143,Wavelet_transform,maths,21
829,100.0,100.0,Christov,maths,21
830,82.75862068965517,98.49624060150376,Hamilton,maths,21
831,100.0,100.0,Pan_Tompkins,maths,21
832,95.17241379310344,100.0,WQRS,maths,21
833,98.7012987012987,100.0,Elgendi_et_al,walking,21
834,99.35064935064936,100.0,Matched_filter,walking,21
835,100.0,83.33333333333334,Wavelet_transform,walking,21
836,11.03896103896104,21.656050955414013,Engzee,walking,21
837,100.0,100.0,Christov,walking,21
838,100.0,100.0,Hamilton,walking,21
839,100.0,100.0,Pan_Tompkins,walking,21
840,91.55844155844156,98.91696750902527,WQRS,walking,21
841,98.72611464968153,99.30555555555556,Elgendi_et_al,hand_bike,21
842,98.72611464968153,100.0,Matched_filter,hand_bike,21
843,98.72611464968153,71.17794486215539,Wavelet_transform,hand_bike,21
844,98.72611464968153,100.0,Christov,hand_bike,21
845,99.36305732484077,99.64912280701755,Hamilton,hand_bike,21
846,98.72611464968153,71.17794486215539,Pan_Tompkins,hand_bike,21
847,94.26751592356688,98.61111111111111,WQRS,hand_bike,21
848,99.08256880733946,99.50980392156863,Elgendi_et_al,jogging,21
849,98.62385321100918,100.0,Matched_filter,jogging,21
850,99.08256880733946,45.23063143752799,Wavelet_transform,jogging,21
851,39.908256880733944,58.620689655172406,Engzee,jogging,21
852,99.08256880733946,71.25307125307125,Christov,jogging,21
853,97.70642201834863,70.8994708994709,Hamilton,jogging,21
854,99.08256880733946,71.07670654468684,Pan_Tompkins,jogging,21
855,95.87155963302753,99.26289926289927,WQRS,jogging,21
856,99.46524064171123,100.0,Elgendi_et_al,sitting,22
857,99.46524064171123,100.0,Matched_filter,sitting,22
858,98.93048128342245,38.46153846153846,Wavelet_transform,sitting,22
859,98.3957219251337,100.0,Engzee,sitting,22
860,99.46524064171123,100.0,Christov,sitting,22
861,96.79144385026738,100.0,Hamilton,sitting,22
862,98.93048128342245,100.0,Pan_Tompkins,sitting,22
863,100.0,100.0,WQRS,sitting,22
864,100.0,71.4285714285714,Elgendi_et_al,maths,22
865,100.0,100.0,Matched_filter,maths,22
866,99.47089947089947,45.45454545454545,Wavelet_transform,maths,22
867,99.47089947089947,100.0,Engzee,maths,22
868,100.0,100.0,Christov,maths,22
869,98.4126984126984,100.0,Hamilton,maths,22
870,99.47089947089947,71.42857142857143,Pan_Tompkins,maths,22
871,100.0,100.0,WQRS,maths,22
872,100.0,71.42857142857143,Elgendi_et_al,walking,22
873,100.0,100.0,Matched_filter,walking,22
874,100.0,71.42857142857143,Wavelet_transform,walking,22
875,99.48453608247422,100.0,Engzee,walking,22
876,100.0,100.0,Christov,walking,22
877,100.0,100.0,Hamilton,walking,22
878,100.0,100.0,Pan_Tompkins,walking,22
879,99.48453608247422,100.0,WQRS,walking,22
880,99.48979591836735,100.0,Elgendi_et_al,hand_bike,22
881,98.9795918367347,100.0,Matched_filter,hand_bike,22
882,99.48979591836735,35.71428571428571,Wavelet_transform,hand_bike,22
883,97.95918367346938,100.0,Engzee,hand_bike,22
884,99.48979591836735,100.0,Christov,hand_bike,22
885,98.46938775510205,100.0,Hamilton,hand_bike,22
886,99.48979591836735,71.42857142857143,Pan_Tompkins,hand_bike,22
887,100.0,100.0,WQRS,hand_bike,22
888,98.9247311827957,71.29354577369699,Elgendi_et_al,jogging,22
889,99.2831541218638,71.42857142857143,Matched_filter,jogging,22
890,99.2831541218638,71.42857142857143,Wavelet_transform,jogging,22
891,89.96415770609319,95.04950495049505,Engzee,jogging,22
892,99.6415770609319,71.29405434490181,Christov,jogging,22
893,99.2831541218638,71.42857142857143,Hamilton,jogging,22
894,99.2831541218638,71.42857142857143,Pan_Tompkins,jogging,22
895,99.6415770609319,100.0,WQRS,jogging,22
896,99.32885906040269,99.26470588235294,Elgendi_et_al,sitting,23
897,99.32885906040269,100.0,Matched_filter,sitting,23
898,100.0,71.42857142857143,Wavelet_transform,sitting,23
899,99.32885906040269,100.0,Engzee,sitting,23
900,99.32885906040269,100.0,Christov,sitting,23
901,100.0,100.0,Hamilton,sitting,23
902,99.32885906040269,71.42857142857143,Pan_Tompkins,sitting,23
903,91.94630872483222,71.50537634408603,WQRS,sitting,23
904,99.47643979057592,71.42857142857143,Elgendi_et_al,maths,23
905,98.95287958115183,100.0,Matched_filter,maths,23
906,100.0,100.0,Wavelet_transform,maths,23
907,98.95287958115183,100.0,Engzee,maths,23
908,100.0,100.0,Christov,maths,23
909,100.0,71.42857142857143,Hamilton,maths,23
910,100.0,100.0,Pan_Tompkins,maths,23
911,91.62303664921467,98.27586206896551,WQRS,maths,23
912,99.00990099009901,71.42857142857143,Elgendi_et_al,walking,23
913,96.53465346534654,100.0,Matched_filter,walking,23
914,99.5049504950495,71.42857142857143,Wavelet_transform,walking,23
915,99.5049504950495,100.0,Engzee,walking,23
916,99.5049504950495,100.0,Christov,walking,23
917,99.5049504950495,100.0,Hamilton,walking,23
918,99.5049504950495,71.42857142857143,Pan_Tompkins,walking,23
919,90.5940594059406,97.28260869565217,WQRS,walking,23
920,93.87755102040816,69.89247311827957,Elgendi_et_al,hand_bike,23
921,99.48979591836735,99.72602739726028,Matched_filter,hand_bike,23
922,100.0,71.23287671232877,Wavelet_transform,hand_bike,23
923,94.89795918367348,94.39999999999999,Engzee,hand_bike,23
924,98.9795918367347,71.03610675039246,Christov,hand_bike,23
925,98.46938775510205,71.03825136612022,Hamilton,hand_bike,23
926,99.48979591836735,71.23287671232877,Pan_Tompkins,hand_bike,23
927,91.83673469387756,69.47697111631538,WQRS,hand_bike,23
928,83.16831683168317,50.88265835929388,Elgendi_et_al,jogging,23
929,87.45874587458746,97.9020979020979,Matched_filter,jogging,23
930,96.03960396039604,54.58089668615984,Wavelet_transform,jogging,23
931,90.0990099009901,95.66787003610109,Engzee,jogging,23
932,89.76897689768977,69.3313594867999,Christov,jogging,23
933,92.4092409240924,68.868407578085,Hamilton,jogging,23
934,94.71947194719472,61.62587412587413,Pan_Tompkins,jogging,23
935,83.16831683168317,66.68423827095414,WQRS,jogging,23
936,100.0,100.0,Elgendi_et_al,sitting,24
937,96.29629629629629,100.0,Matched_filter,sitting,24
938,100.0,38.46153846153846,Wavelet_transform,sitting,24
939,98.51851851851852,100.0,Engzee,sitting,24
940,99.25925925925925,99.58847736625515,Christov,sitting,24
941,0.0,71.4285714285714,Hamilton,sitting,24
942,100.0,71.42857142857143,Pan_Tompkins,sitting,24
943,91.11111111111111,99.5850622406639,WQRS,sitting,24
944,98.57142857142858,100.0,Elgendi_et_al,maths,24
945,95.0,97.67441860465115,Matched_filter,maths,24
946,99.28571428571429,38.46153846153846,Wavelet_transform,maths,24
947,98.57142857142858,100.0,Engzee,maths,24
948,97.85714285714285,69.76744186046511,Christov,maths,24
949,85.71428571428571,71.14624505928853,Hamilton,maths,24
950,98.57142857142858,71.42857142857143,Pan_Tompkins,maths,24
951,97.85714285714285,98.4375,WQRS,maths,24
952,99.33774834437085,100.0,Elgendi_et_al,walking,24
953,98.01324503311258,100.0,Matched_filter,walking,24
954,100.0,45.45454545454546,Wavelet_transform,walking,24
955,98.67549668874173,100.0,Engzee,walking,24
956,100.0,100.0,Christov,walking,24
957,0.6622516556291391,51.77626606198034,Hamilton,walking,24
958,98.67549668874173,71.42857142857143,Pan_Tompkins,walking,24
959,97.35099337748345,100.0,WQRS,walking,24
960,97.98657718120806,98.9010989010989,Elgendi_et_al,hand_bike,24
961,95.30201342281879,69.87577639751554,Matched_filter,hand_bike,24
962,99.32885906040269,55.55555555555556,Wavelet_transform,hand_bike,24
963,80.53691275167785,82.16560509554141,Engzee,hand_bike,24
964,99.32885906040269,71.42857142857143,Christov,hand_bike,24
965,97.31543624161074,54.94505494505495,Hamilton,hand_bike,24
966,100.0,55.35055350553506,Pan_Tompkins,hand_bike,24
967,97.98657718120806,69.37307297019527,WQRS,hand_bike,24
968,100.0,100.0,Elgendi_et_al,jogging,24
969,95.8955223880597,71.28824024698288,Matched_filter,jogging,24
970,100.0,55.55555555555557,Wavelet_transform,jogging,24
971,91.04477611940298,96.20758483033931,Engzee,jogging,24
972,98.50746268656717,54.263565891472865,Christov,jogging,24
973,94.77611940298507,33.20261437908496,Hamilton,jogging,24
974,100.0,55.55555555555556,Pan_Tompkins,jogging,24
975,94.02985074626866,70.86391869000566,WQRS,jogging,24
